pair_id,n_pairs,c_type,v_type,grammatical,ungrammatical,ungram_source,alignment,embed,NP1,NP1_anim,NP1_number,NP1_type,NP2,NP2_anim,NP2_number,NP2_type,V1,V1_lemma,V1_class,V1_tense,V2,V2_lemma,V2_class,v2_object,crit_tokens,source,notes,full_paradigm,bigram_confound,sentence_length_grammatical,n_tokens_grammatical,n_tokens_ungrammatical,crit_token_positions,grammatical_logprob,ungrammatical_logprob,logprob_diff,V2_surface,NP3,NP3_anim,NP3_number,NP3_type,V3,V3_surface,V3_class,NP4,NP4_anim,NP4_number,NP4_type,V3_lemma,V4,V4_lemma,V4_class,V4_surface
2np_t1_034_B,2,1,B,Hij weet dat de studenten Jan laten lachen.,Hij weet dat Jan de studenten laten lachen.,agreement_violation,False,Hij weet dat,de studenten,animate,pl,common,Jan,animate,sg,proper,laten,laten,causative,present,lachen,,expression,,"[""de studenten"", ""Jan""]",generated,Agreement violation: do not use for alignment-specific analysis.,True,,8,,,,,,,lachen,,,,,,,,,,,,,,,,
2np_t1_034_C,2,1,C,Hij weet dat de studenten Jan laten lachen.,Hij weet dat Jan de studenten lachen laten.,agreement_violation,True,Hij weet dat,de studenten,animate,pl,common,Jan,animate,sg,proper,laten,laten,causative,present,lachen,,expression,,"[""de studenten"", ""Jan"", ""laten"", ""lachen""]",generated,,True,,8,,,,,,,lachen,,,,,,,,,,,,,,,,
2np_t1_035_A,2,1,A,We zien dat Els de leraren ziet dansen.,We zien dat Els de leraren dansen ziet.,verb_order,False,We zien dat,Els,animate,sg,proper,de leraren,animate,pl,common,ziet,zien,perception,present,dansen,,activity,,"[""ziet"", ""dansen""]",generated,,True,,8,,,,,,,dansen,,,,,,,,,,,,,,,,
2np_t1_035_B,2,1,B,We zien dat Els de leraren ziet dansen.,We zien dat de leraren Els ziet dansen.,agreement_violation,False,We zien dat,Els,animate,sg,proper,de leraren,animate,pl,common,ziet,zien,perception,present,dansen,,activity,,"[""Els"", ""de leraren""]",generated,Agreement violation: do not use for alignment-specific analysis.,True,,8,,,,,,,dansen,,,,,,,,,,,,,,,,
2np_t1_035_C,2,1,C,We zien dat Els de leraren ziet dansen.,We zien dat de leraren Els dansen ziet.,agreement_violation,True,We zien dat,Els,animate,sg,proper,de leraren,animate,pl,common,ziet,zien,perception,present,dansen,,activity,,"[""Els"", ""de leraren"", ""ziet"", ""dansen""]",generated,,True,,8,,,,,,,dansen,,,,,,,,,,,,,,,,
2np_t1_036_A,2,1,A,Ze zegt dat de kinderen Jan horen rennen.,Ze zegt dat de kinderen Jan rennen horen.,verb_order,False,Ze zegt dat,de kinderen,animate,pl,common,Jan,animate,sg,proper,horen,horen,perception,present,rennen,,motion,,"[""horen"", ""rennen""]",generated,,True,,8,,,,,,,rennen,,,,,,,,,,,,,,,,
2np_t1_036_B,2,1,B,Ze zegt dat de kinderen Jan horen rennen.,Ze zegt dat Jan de kinderen horen rennen.,agreement_violation,False,Ze zegt dat,de kinderen,animate,pl,common,Jan,animate,sg,proper,horen,horen,perception,present,rennen,,motion,,"[""de kinderen"", ""Jan""]",generated,Agreement violation: do not use for alignment-specific analysis.,True,,8,,,,,,,rennen,,,,,,,,,,,,,,,,
2np_t1_036_C,2,1,C,Ze zegt dat de kinderen Jan horen rennen.,Ze zegt dat Jan de kinderen rennen horen.,agreement_violation,True,Ze zegt dat,de kinderen,animate,pl,common,Jan,animate,sg,proper,horen,horen,perception,present,rennen,,motion,,"[""de kinderen"", ""Jan"", ""horen"", ""rennen""]",generated,,True,,8,,,,,,,rennen,,,,,,,,,,,,,,,,
2np_t1_037_A,2,1,A,We zien dat Els de ouders ziet werken.,We zien dat Els de ouders werken ziet.,verb_order,False,We zien dat,Els,animate,sg,proper,de ouders,animate,pl,common,ziet,zien,perception,present,werken,,activity,,"[""ziet"", ""werken""]",generated,,True,,8,,,,,,,werken,,,,,,,,,,,,,,,,
2np_t1_037_B,2,1,B,We zien dat Els de ouders ziet werken.,We zien dat de ouders Els ziet werken.,agreement_violation,False,We zien dat,Els,animate,sg,proper,de ouders,animate,pl,common,ziet,zien,perception,present,werken,,activity,,"[""Els"", ""de ouders""]",generated,Agreement violation: do not use for alignment-specific analysis.,True,,8,,,,,,,werken,,,,,,,,,,,,,,,,
2np_t1_037_C,2,1,C,We zien dat Els de ouders ziet werken.,We zien dat de ouders Els werken ziet.,agreement_violation,True,We zien dat,Els,animate,sg,proper,de ouders,animate,pl,common,ziet,zien,perception,present,werken,,activity,,"[""Els"", ""de ouders"", ""ziet"", ""werken""]",generated,,True,,8,,,,,,,werken,,,,,,,,,,,,,,,,
2np_t1_038_A,2,1,A,Ik weet dat de leraar Piet laat springen.,Ik weet dat de leraar Piet springen laat.,verb_order,False,Ik weet dat,de leraar,animate,sg,common,Piet,animate,sg,proper,laat,laten,causative,present,springen,,motion,,"[""laat"", ""springen""]",generated,,False,,8,,,,,,,springen,,,,,,,,,,,,,,,,
2np_t1_039_A,2,1,A,We zien dat de ouders Jan horen lopen.,We zien dat de ouders Jan lopen horen.,verb_order,False,We zien dat,de ouders,animate,pl,common,Jan,animate,sg,proper,horen,horen,perception,present,lopen,,motion,,"[""horen"", ""lopen""]",generated,,True,,8,,,,,,,lopen,,,,,,,,,,,,,,,,
2np_t1_039_B,2,1,B,We zien dat de ouders Jan horen lopen.,We zien dat Jan de ouders horen lopen.,agreement_violation,False,We zien dat,de ouders,animate,pl,common,Jan,animate,sg,proper,horen,horen,perception,present,lopen,,motion,,"[""de ouders"", ""Jan""]",generated,Agreement violation: do not use for alignment-specific analysis.,True,,8,,,,,,,lopen,,,,,,,,,,,,,,,,
2np_t1_039_C,2,1,C,We zien dat de ouders Jan horen lopen.,We zien dat Jan de ouders lopen horen.,agreement_violation,True,We zien dat,de ouders,animate,pl,common,Jan,animate,sg,proper,horen,horen,perception,present,lopen,,motion,,"[""de ouders"", ""Jan"", ""horen"", ""lopen""]",generated,,True,,8,,,,,,,lopen,,,,,,,,,,,,,,,,
2np_t1_040_A,2,1,A,Ze begrijpen dat de vader Marie hoort spelen.,Ze begrijpen dat de vader Marie spelen hoort.,verb_order,False,Ze begrijpen dat,de vader,animate,sg,common,Marie,animate,sg,proper,hoort,horen,perception,present,spelen,,activity,,"[""hoort"", ""spelen""]",generated,,False,,8,,,,,,,spelen,,,,,,,,,,,,,,,,
2np_t1_041_A,2,1,A,Hij verwacht dat Jan de fiets ziet stoppen.,Hij verwacht dat Jan de fiets stoppen ziet.,verb_order,False,Hij verwacht dat,Jan,animate,sg,proper,de fiets,inanimate,sg,common,ziet,zien,perception,present,stoppen,,change_of_state,,"[""ziet"", ""stoppen""]",generated,,True,,8,,,,,,,stoppen,,,,,,,,,,,,,,,,
2np_t1_041_B,2,1,B,Hij verwacht dat Jan de fiets ziet stoppen.,Hij verwacht dat de fiets Jan ziet stoppen.,selectional_restriction,False,Hij verwacht dat,Jan,animate,sg,proper,de fiets,inanimate,sg,common,ziet,zien,perception,present,stoppen,,change_of_state,,"[""Jan"", ""de fiets""]",generated,,True,,8,,,,,,,stoppen,,,,,,,,,,,,,,,,
2np_t1_041_C,2,1,C,Hij verwacht dat Jan de fiets ziet stoppen.,Hij verwacht dat de fiets Jan stoppen ziet.,selectional_restriction,True,Hij verwacht dat,Jan,animate,sg,proper,de fiets,inanimate,sg,common,ziet,zien,perception,present,stoppen,,change_of_state,,"[""Jan"", ""de fiets"", ""ziet"", ""stoppen""]",generated,,True,,8,,,,,,,stoppen,,,,,,,,,,,,,,,,
2np_t1_042_A,2,1,A,Ze begrijpen dat de leraar Piet ziet werken.,Ze begrijpen dat de leraar Piet werken ziet.,verb_order,False,Ze begrijpen dat,de leraar,animate,sg,common,Piet,animate,sg,proper,ziet,zien,perception,present,werken,,activity,,"[""ziet"", ""werken""]",generated,,False,,8,,,,,,,werken,,,,,,,,,,,,,,,,
2np_t1_043_A,2,1,A,We zien dat Jan de studenten ziet werken.,We zien dat Jan de studenten werken ziet.,verb_order,False,We zien dat,Jan,animate,sg,proper,de studenten,animate,pl,common,ziet,zien,perception,present,werken,,activity,,"[""ziet"", ""werken""]",generated,,True,,8,,,,,,,werken,,,,,,,,,,,,,,,,
2np_t1_043_B,2,1,B,We zien dat Jan de studenten ziet werken.,We zien dat de studenten Jan ziet werken.,agreement_violation,False,We zien dat,Jan,animate,sg,proper,de studenten,animate,pl,common,ziet,zien,perception,present,werken,,activity,,"[""Jan"", ""de studenten""]",generated,Agreement violation: do not use for alignment-specific analysis.,True,,8,,,,,,,werken,,,,,,,,,,,,,,,,
2np_t1_043_C,2,1,C,We zien dat Jan de studenten ziet werken.,We zien dat de studenten Jan werken ziet.,agreement_violation,True,We zien dat,Jan,animate,sg,proper,de studenten,animate,pl,common,ziet,zien,perception,present,werken,,activity,,"[""Jan"", ""de studenten"", ""ziet"", ""werken""]",generated,,True,,8,,,,,,,werken,,,,,,,,,,,,,,,,
2np_t1_044_A,2,1,A,Ik weet dat de vader Piet laat lachen.,Ik weet dat de vader Piet lachen laat.,verb_order,False,Ik weet dat,de vader,animate,sg,common,Piet,animate,sg,proper,laat,laten,causative,present,lachen,,expression,,"[""laat"", ""lachen""]",generated,,False,,8,,,,,,,lachen,,,,,,,,,,,,,,,,
2np_t1_045_A,2,1,A,Hij weet dat de vader Marie laat lopen.,Hij weet dat de vader Marie lopen laat.,verb_order,False,Hij weet dat,de vader,animate,sg,common,Marie,animate,sg,proper,laat,laten,causative,present,lopen,,motion,,"[""laat"", ""lopen""]",generated,,False,,8,,,,,,,lopen,,,,,,,,,,,,,,,,
2np_t1_046_A,2,1,A,Ik merk dat Marie de fiets laat rijden.,Ik merk dat Marie de fiets rijden laat.,verb_order,False,Ik merk dat,Marie,animate,sg,proper,de fiets,inanimate,sg,common,laat,laten,causative,present,rijden,,motion,,"[""laat"", ""rijden""]",generated,,True,,8,,,,,,,rijden,,,,,,,,,,,,,,,,
2np_t1_046_B,2,1,B,Ik merk dat Marie de fiets laat rijden.,Ik merk dat de fiets Marie laat rijden.,selectional_restriction,False,Ik merk dat,Marie,animate,sg,proper,de fiets,inanimate,sg,common,laat,laten,causative,present,rijden,,motion,,"[""Marie"", ""de fiets""]",generated,,True,,8,,,,,,,rijden,,,,,,,,,,,,,,,,
2np_t1_046_C,2,1,C,Ik merk dat Marie de fiets laat rijden.,Ik merk dat de fiets Marie rijden laat.,selectional_restriction,True,Ik merk dat,Marie,animate,sg,proper,de fiets,inanimate,sg,common,laat,laten,causative,present,rijden,,motion,,"[""Marie"", ""de fiets"", ""laat"", ""rijden""]",generated,,True,,8,,,,,,,rijden,,,,,,,,,,,,,,,,
2np_t1_047_A,2,1,A,We zien dat de directeur Piet laat lachen.,We zien dat de directeur Piet lachen laat.,verb_order,False,We zien dat,de directeur,animate,sg,common,Piet,animate,sg,proper,laat,laten,causative,present,lachen,,expression,,"[""laat"", ""lachen""]",generated,,False,,8,,,,,,,lachen,,,,,,,,,,,,,,,,
2np_t1_048_A,2,1,A,Ze weten dat de rechter Jan laat dansen.,Ze weten dat de rechter Jan dansen laat.,verb_order,False,Ze weten dat,de rechter,animate,sg,common,Jan,animate,sg,proper,laat,laten,causative,present,dansen,,activity,,"[""laat"", ""dansen""]",generated,,False,,8,,,,,,,dansen,,,,,,,,,,,,,,,,
2np_t1_049_A,2,1,A,Ik merk dat Jan de ouders laat spelen.,Ik merk dat Jan de ouders spelen laat.,verb_order,False,Ik merk dat,Jan,animate,sg,proper,de ouders,animate,pl,common,laat,laten,causative,present,spelen,,activity,,"[""laat"", ""spelen""]",generated,,True,,8,,,,,,,spelen,,,,,,,,,,,,,,,,
2np_t1_049_B,2,1,B,Ik merk dat Jan de ouders laat spelen.,Ik merk dat de ouders Jan laat spelen.,agreement_violation,False,Ik merk dat,Jan,animate,sg,proper,de ouders,animate,pl,common,laat,laten,causative,present,spelen,,activity,,"[""Jan"", ""de ouders""]",generated,Agreement violation: do not use for alignment-specific analysis.,True,,8,,,,,,,spelen,,,,,,,,,,,,,,,,
2np_t1_049_C,2,1,C,Ik merk dat Jan de ouders laat spelen.,Ik merk dat de ouders Jan spelen laat.,agreement_violation,True,Ik merk dat,Jan,animate,sg,proper,de ouders,animate,pl,common,laat,laten,causative,present,spelen,,activity,,"[""Jan"", ""de ouders"", ""laat"", ""spelen""]",generated,,True,,8,,,,,,,spelen,,,,,,,,,,,,,,,,
2np_t2_001_A,2,2,A,Hij stopte omdat Jan de trein zag vertrekken.,Hij stopte omdat Jan de trein vertrekken zag.,verb_order,False,Hij stopte omdat,Jan,animate,sg,proper,de trein,inanimate,sg,common,zag,zien,perception,past,vertrekken,vertrekken,motion,,"[""zag"", ""vertrekken""]",constructed for this dataset; no literary precedent for omdat-clause CSD examples exists in the formal linguistics literature,Green word order (vertrekken zag) is attested in Dutch verb clusters and may be accepted by some speakers. Human validation required.,True,,8,,,,,,,,,,,,,,,,,,,,,,,
2np_t2_001_B,2,2,B,Hij stopte omdat Jan de trein zag vertrekken.,Hij stopte omdat de trein Jan zag vertrekken.,selectional_restriction,False,Hij stopte omdat,Jan,animate,sg,proper,de trein,inanimate,sg,common,zag,zien,perception,past,vertrekken,vertrekken,motion,,"[""zag"", ""vertrekken""]",constructed for this dataset; no literary precedent for omdat-clause CSD examples exists in the formal linguistics literature,Ungrammaticality driven by selectional restriction: de trein (inanimate) cannot be subject of zag. Clean for alignment analysis.,True,,8,,,,,,,,,,,,,,,,,,,,,,,
2np_t2_001_C,2,2,C,Hij stopte omdat Jan de trein zag vertrekken.,Hij stopte omdat de trein Jan vertrekken zag.,selectional_restriction,True,Hij stopte omdat,Jan,animate,sg,proper,de trein,inanimate,sg,common,zag,zien,perception,past,vertrekken,vertrekken,motion,,"[""zag"", ""vertrekken""]",constructed for this dataset; no literary precedent for omdat-clause CSD examples exists in the formal linguistics literature,Alignment restored by double reversal; selectional restriction still violated (de trein as subject of zag). Critical test for alignment vs. order tracking. Human validation required.,True,,8,,,,,,,,,,,,,,,,,,,,,,,
2np_t2_002_A,2,2,A,Hij roept omdat Jan de leraren ziet werken.,Hij roept omdat Jan de leraren werken ziet.,verb_order,False,Hij roept omdat,Jan,animate,sg,proper,de leraren,animate,pl,common,ziet,zien,perception,present,werken,,activity,,"[""ziet"", ""werken""]",generated,,True,,8,,,,,,,werken,,,,,,,,,,,,,,,,
2np_t2_002_B,2,2,B,Hij roept omdat Jan de leraren ziet werken.,Hij roept omdat de leraren Jan ziet werken.,agreement_violation,False,Hij roept omdat,Jan,animate,sg,proper,de leraren,animate,pl,common,ziet,zien,perception,present,werken,,activity,,"[""Jan"", ""de leraren""]",generated,Agreement violation: do not use for alignment-specific analysis.,True,,8,,,,,,,werken,,,,,,,,,,,,,,,,
2np_t2_002_C,2,2,C,Hij roept omdat Jan de leraren ziet werken.,Hij roept omdat de leraren Jan werken ziet.,agreement_violation,True,Hij roept omdat,Jan,animate,sg,proper,de leraren,animate,pl,common,ziet,zien,perception,present,werken,,activity,,"[""Jan"", ""de leraren"", ""ziet"", ""werken""]",generated,,True,,8,,,,,,,werken,,,,,,,,,,,,,,,,
2np_t2_003_A,2,2,A,Ze lacht omdat Piet de bus laat vertrekken.,Ze lacht omdat Piet de bus vertrekken laat.,verb_order,False,Ze lacht omdat,Piet,animate,sg,proper,de bus,inanimate,sg,common,laat,laten,causative,present,vertrekken,,change_of_state,,"[""laat"", ""vertrekken""]",generated,,True,,8,,,,,,,vertrekken,,,,,,,,,,,,,,,,
2np_t2_003_B,2,2,B,Ze lacht omdat Piet de bus laat vertrekken.,Ze lacht omdat de bus Piet laat vertrekken.,selectional_restriction,False,Ze lacht omdat,Piet,animate,sg,proper,de bus,inanimate,sg,common,laat,laten,causative,present,vertrekken,,change_of_state,,"[""Piet"", ""de bus""]",generated,,True,,8,,,,,,,vertrekken,,,,,,,,,,,,,,,,
2np_t2_003_C,2,2,C,Ze lacht omdat Piet de bus laat vertrekken.,Ze lacht omdat de bus Piet vertrekken laat.,selectional_restriction,True,Ze lacht omdat,Piet,animate,sg,proper,de bus,inanimate,sg,common,laat,laten,causative,present,vertrekken,,change_of_state,,"[""Piet"", ""de bus"", ""laat"", ""vertrekken""]",generated,,True,,8,,,,,,,vertrekken,,,,,,,,,,,,,,,,
2np_t2_004_A,2,2,A,Hij vertrekt omdat de leraar Marie laat rennen.,Hij vertrekt omdat de leraar Marie rennen laat.,verb_order,False,Hij vertrekt omdat,de leraar,animate,sg,common,Marie,animate,sg,proper,laat,laten,causative,present,rennen,,motion,,"[""laat"", ""rennen""]",generated,,False,,8,,,,,,,rennen,,,,,,,,,,,,,,,,
2np_t2_005_A,2,2,A,Ze stopt omdat de studenten Piet laten spelen.,Ze stopt omdat de studenten Piet spelen laten.,verb_order,False,Ze stopt omdat,de studenten,animate,pl,common,Piet,animate,sg,proper,laten,laten,causative,present,spelen,,activity,,"[""laten"", ""spelen""]",generated,,True,,8,,,,,,,spelen,,,,,,,,,,,,,,,,
2np_t2_005_B,2,2,B,Ze stopt omdat de studenten Piet laten spelen.,Ze stopt omdat Piet de studenten laten spelen.,agreement_violation,False,Ze stopt omdat,de studenten,animate,pl,common,Piet,animate,sg,proper,laten,laten,causative,present,spelen,,activity,,"[""de studenten"", ""Piet""]",generated,Agreement violation: do not use for alignment-specific analysis.,True,,8,,,,,,,spelen,,,,,,,,,,,,,,,,
2np_t2_005_C,2,2,C,Ze stopt omdat de studenten Piet laten spelen.,Ze stopt omdat Piet de studenten spelen laten.,agreement_violation,True,Ze stopt omdat,de studenten,animate,pl,common,Piet,animate,sg,proper,laten,laten,causative,present,spelen,,activity,,"[""de studenten"", ""Piet"", ""laten"", ""spelen""]",generated,,True,,8,,,,,,,spelen,,,,,,,,,,,,,,,,
2np_t2_006_A,2,2,A,Ze blijft staan omdat de moeder Jan ziet werken.,Ze blijft staan omdat de moeder Jan werken ziet.,verb_order,False,Ze blijft staan omdat,de moeder,animate,sg,common,Jan,animate,sg,proper,ziet,zien,perception,present,werken,,activity,,"[""ziet"", ""werken""]",generated,,False,,9,,,,,,,werken,,,,,,,,,,,,,,,,
2np_t2_007_A,2,2,A,Hij kijkt op omdat de directeur Piet laat lopen.,Hij kijkt op omdat de directeur Piet lopen laat.,verb_order,False,Hij kijkt op omdat,de directeur,animate,sg,common,Piet,animate,sg,proper,laat,laten,causative,present,lopen,,motion,,"[""laat"", ""lopen""]",generated,,False,,9,,,,,,,lopen,,,,,,,,,,,,,,,,
2np_t2_008_A,2,2,A,Hij begrijpt het omdat de kinderen Piet horen rennen.,Hij begrijpt het omdat de kinderen Piet rennen horen.,verb_order,False,Hij begrijpt het omdat,de kinderen,animate,pl,common,Piet,animate,sg,proper,horen,horen,perception,present,rennen,,motion,,"[""horen"", ""rennen""]",generated,,True,,9,,,,,,,rennen,,,,,,,,,,,,,,,,
2np_t2_008_B,2,2,B,Hij begrijpt het omdat de kinderen Piet horen rennen.,Hij begrijpt het omdat Piet de kinderen horen rennen.,agreement_violation,False,Hij begrijpt het omdat,de kinderen,animate,pl,common,Piet,animate,sg,proper,horen,horen,perception,present,rennen,,motion,,"[""de kinderen"", ""Piet""]",generated,Agreement violation: do not use for alignment-specific analysis.,True,,9,,,,,,,rennen,,,,,,,,,,,,,,,,
2np_t2_008_C,2,2,C,Hij begrijpt het omdat de kinderen Piet horen rennen.,Hij begrijpt het omdat Piet de kinderen rennen horen.,agreement_violation,True,Hij begrijpt het omdat,de kinderen,animate,pl,common,Piet,animate,sg,proper,horen,horen,perception,present,rennen,,motion,,"[""de kinderen"", ""Piet"", ""horen"", ""rennen""]",generated,,True,,9,,,,,,,rennen,,,,,,,,,,,,,,,,
2np_t2_009_A,2,2,A,Ze blijft staan omdat de directeur Piet laat lopen.,Ze blijft staan omdat de directeur Piet lopen laat.,verb_order,False,Ze blijft staan omdat,de directeur,animate,sg,common,Piet,animate,sg,proper,laat,laten,causative,present,lopen,,motion,,"[""laat"", ""lopen""]",generated,,False,,9,,,,,,,lopen,,,,,,,,,,,,,,,,
2np_t2_010_A,2,2,A,Ze stopt omdat Jan de leraren ziet spelen.,Ze stopt omdat Jan de leraren spelen ziet.,verb_order,False,Ze stopt omdat,Jan,animate,sg,proper,de leraren,animate,pl,common,ziet,zien,perception,present,spelen,,activity,,"[""ziet"", ""spelen""]",generated,,True,,8,,,,,,,spelen,,,,,,,,,,,,,,,,
2np_t2_010_B,2,2,B,Ze stopt omdat Jan de leraren ziet spelen.,Ze stopt omdat de leraren Jan ziet spelen.,agreement_violation,False,Ze stopt omdat,Jan,animate,sg,proper,de leraren,animate,pl,common,ziet,zien,perception,present,spelen,,activity,,"[""Jan"", ""de leraren""]",generated,Agreement violation: do not use for alignment-specific analysis.,True,,8,,,,,,,spelen,,,,,,,,,,,,,,,,
2np_t2_010_C,2,2,C,Ze stopt omdat Jan de leraren ziet spelen.,Ze stopt omdat de leraren Jan spelen ziet.,agreement_violation,True,Ze stopt omdat,Jan,animate,sg,proper,de leraren,animate,pl,common,ziet,zien,perception,present,spelen,,activity,,"[""Jan"", ""de leraren"", ""ziet"", ""spelen""]",generated,,True,,8,,,,,,,spelen,,,,,,,,,,,,,,,,
2np_t2_011_A,2,2,A,Hij vertrekt omdat de agent Jan hoort zingen.,Hij vertrekt omdat de agent Jan zingen hoort.,verb_order,False,Hij vertrekt omdat,de agent,animate,sg,common,Jan,animate,sg,proper,hoort,horen,perception,present,zingen,,expression,,"[""hoort"", ""zingen""]",generated,,False,,8,,,,,,,zingen,,,,,,,,,,,,,,,,
2np_t2_012_A,2,2,A,Ze blijft staan omdat de vrienden Piet horen zwemmen.,Ze blijft staan omdat de vrienden Piet zwemmen horen.,verb_order,False,Ze blijft staan omdat,de vrienden,animate,pl,common,Piet,animate,sg,proper,horen,horen,perception,present,zwemmen,,motion,,"[""horen"", ""zwemmen""]",generated,,True,,9,,,,,,,zwemmen,,,,,,,,,,,,,,,,
